"Type","TG2ID","TherapeuticGrp2","District","YearDisp","NumDisps","NumPpl","NHIComp"
"Initial dispensings","4218","Infant Formulae","Northland",2022,"540","183",100
"Initial dispensings","4218","Infant Formulae","Auckland",2022,"792","300",100
"Initial dispensings","4218","Infant Formulae","Southern",2022,"1064","346",100
"Initial dispensings","4218","Infant Formulae","Nelson Marlborough",2022,"341","120",100
"Initial dispensings","4218","Infant Formulae","Counties Manukau",2022,"869","299",100
"Initial dispensings","4218","Infant Formulae","Bay of Plenty",2022,"732","274",100
"Initial dispensings","4218","Infant Formulae","Hawke's Bay",2022,"370","129",100
"Initial dispensings","4218","Infant Formulae","West Coast",2022,"47","21",100
"Initial dispensings","4218","Infant Formulae","South Canterbury",2022,"122","44",100
"Initial dispensings","4218","Infant Formulae","Taranaki",2022,"510","152",100
"Initial dispensings","4218","Infant Formulae","Wairarapa",2022,"118","45",100
"Initial dispensings","4218","Infant Formulae","Tairawhiti",2022,"91","35",100
"Initial dispensings","4218","Infant Formulae","New Zealand",2022,"12433","4367",100
"Initial dispensings","4218","Infant Formulae","Hutt Valley",2023,"374","146",100
"Initial dispensings","4218","Infant Formulae","Canterbury",2023,"1134","409",100
"Initial dispensings","4218","Infant Formulae","Southern",2023,"1176","393",100
"Initial dispensings","4218","Infant Formulae","Bay of Plenty",2023,"814","285",100
"Initial dispensings","4218","Infant Formulae","MidCentral",2023,"445","155",100
"Initial dispensings","4218","Infant Formulae","Waitemata",2023,"1491","501",100
"Initial dispensings","4218","Infant Formulae","Taranaki",2023,"397","136",100
"Initial dispensings","4218","Infant Formulae","Counties Manukau",2023,"899","316",100
"Initial dispensings","4218","Infant Formulae","Waikato",2023,"1971","698",100
"Initial dispensings","4218","Infant Formulae","Northland",2023,"477","169",100
"Initial dispensings","4218","Infant Formulae","West Coast",2023,"44","17",100
"Initial dispensings","4218","Infant Formulae","South Canterbury",2023,"120","41",100
"Initial dispensings","4218","Infant Formulae","Hawke's Bay",2023,"405","143",100
"Initial dispensings","4218","Infant Formulae","Nelson Marlborough",2023,"297","100",100
"Initial dispensings","4218","Infant Formulae","Capital & Coast",2023,"476","180",100
"Initial dispensings","4218","Infant Formulae","Auckland",2023,"670","261",100
"Initial dispensings","4218","Infant Formulae","Lakes",2023,"216","66",100
"Initial dispensings","4218","Infant Formulae","Whanganui",2023,"156","59",100
"Initial dispensings","4218","Infant Formulae","Wairarapa",2023,"107","40",100
"Initial dispensings","4218","Infant Formulae","Tairawhiti",2023,"49","20",100
"Initial dispensings","4218","Infant Formulae","New Zealand",2023,"11718","4135",100
"Initial dispensings","4218","Infant Formulae","Auckland",2024,"691","287",100
"Initial dispensings","4218","Infant Formulae","Waikato",2024,"1783","681",100
"Initial dispensings","4218","Infant Formulae","Counties Manukau",2024,"934","336",100
"Initial dispensings","4218","Infant Formulae","Bay of Plenty",2024,"631","246",100
"Initial dispensings","4218","Infant Formulae","Nelson Marlborough",2024,"351","110",100
"Initial dispensings","4218","Infant Formulae","Canterbury",2024,"1136","413",100
"Initial dispensings","4218","Infant Formulae","Waitemata",2024,"1285","496",100
"Initial dispensings","4218","Infant Formulae","Southern",2024,"1021","354",100
"Initial dispensings","4218","Infant Formulae","Hutt Valley",2024,"354","122",100
"Initial dispensings","4218","Infant Formulae","MidCentral",2024,"432","159",100
"Initial dispensings","4218","Infant Formulae","Northland",2024,"439","153",100
"Initial dispensings","4218","Infant Formulae","Hawke's Bay",2024,"362","130",100
"Initial dispensings","4218","Infant Formulae","Capital & Coast",2024,"531","186",100
"Initial dispensings","4218","Infant Formulae","Taranaki",2024,"398","147",100
"Initial dispensings","4218","Infant Formulae","Tairawhiti",2024,"69","25",100
"Initial dispensings","4218","Infant Formulae","Wairarapa",2024,"104","35",100
"Initial dispensings","4218","Infant Formulae","South Canterbury",2024,"115","44",100
"Initial dispensings","4218","Infant Formulae","Whanganui",2024,"183","65",100
"Initial dispensings","4218","Infant Formulae","West Coast",2024,"42","15",100
"Initial dispensings","4218","Infant Formulae","Lakes",2024,"235","80",100
"Initial dispensings","4218","Infant Formulae","New Zealand",2024,"11096","4084",100
"Dispensings","4218","Infant Formulae","Auckland",2020,"1594","322",100
"Dispensings","4218","Infant Formulae","Northland",2020,"1341","204",100
"Dispensings","4218","Infant Formulae","Waikato",2020,"4240","738",100
"Dispensings","4218","Infant Formulae","Counties Manukau",2020,"1592","325",100
"Dispensings","4218","Infant Formulae","Taranaki",2020,"759","123",100
"Dispensings","4218","Infant Formulae","West Coast",2020,"100","19",100
"Dispensings","4218","Infant Formulae","Southern",2020,"2142","398",100
"Dispensings","4218","Infant Formulae","Bay of Plenty",2020,"1623","259",100
"Dispensings","4218","Infant Formulae","MidCentral",2020,"1359","213",100
"Dispensings","4218","Infant Formulae","Hawke's Bay",2020,"797","126",100
"Dispensings","4218","Infant Formulae","Hutt Valley",2020,"1352","240",100
"Dispensings","4218","Infant Formulae","Canterbury",2020,"1557","492",100
"Dispensings","4218","Infant Formulae","Waitemata",2020,"2935","550",100
"Dispensings","4218","Infant Formulae","Capital & Coast",2020,"1694","295",100
"Dispensings","4218","Infant Formulae","Wairarapa",2020,"204","37",100
"Dispensings","4218","Infant Formulae","South Canterbury",2020,"308","60",100
"Dispensings","4218","Infant Formulae","Nelson Marlborough",2020,"798","131",100
"Dispensings","4218","Infant Formulae","Tairawhiti",2020,"163","33",100
"Dispensings","4218","Infant Formulae","Lakes",2020,"436","87",100
"Dispensings","4218","Infant Formulae","Whanganui",2020,"258","52",100
"Dispensings","4218","Infant Formulae","New Zealand",2020,"25252","4704",100
"Dispensings","4218","Infant Formulae","Hawke's Bay",2021,"770","135",100
"Dispensings","4218","Infant Formulae","Southern",2021,"2031","371",100
"Dispensings","4218","Infant Formulae","Hutt Valley",2021,"1515","237",100
"Dispensings","4218","Infant Formulae","Capital & Coast",2021,"1476","255",100
"Dispensings","4218","Infant Formulae","Canterbury",2021,"1328","496",100
"Dispensings","4218","Infant Formulae","Waitemata",2021,"3004","577",100
"Dispensings","4218","Infant Formulae","Auckland",2021,"1776","322",100
"Dispensings","4218","Infant Formulae","MidCentral",2021,"1258","223",100
"Dispensings","4218","Infant Formulae","Counties Manukau",2021,"1812","352",100
"Dispensings","4218","Infant Formulae","Northland",2021,"1225","209",100
"Dispensings","4218","Infant Formulae","Bay of Plenty",2021,"1770","299",100
"Dispensings","4218","Infant Formulae","Waikato",2021,"4416","767",100
"Dispensings","4218","Infant Formulae","Taranaki",2021,"975","155",100
"Dispensings","4218","Infant Formulae","South Canterbury",2021,"349","59",100
"Dispensings","4218","Infant Formulae","Whanganui",2021,"406","60",100
"Dispensings","4218","Infant Formulae","Tairawhiti",2021,"186","48",100
"Dispensings","4218","Infant Formulae","Lakes",2021,"487","98",100
"Dispensings","4218","Infant Formulae","Nelson Marlborough",2021,"758","120",100
"Dispensings","4218","Infant Formulae","West Coast",2021,"130","23",100
"Dispensings","4218","Infant Formulae","Wairarapa",2021,"246","41",100
"Dispensings","4218","Infant Formulae","New Zealand",2021,"25918","4847",100
"Dispensings","4218","Infant Formulae","Whanganui",2022,"286","56",100
"Dispensings","4218","Infant Formulae","Waikato",2022,"4352","743",100
"Dispensings","4218","Infant Formulae","Capital & Coast",2022,"1225","221",100
"Dispensings","4218","Infant Formulae","Canterbury",2022,"1557","479",100
"Dispensings","4218","Infant Formulae","Hutt Valley",2022,"1133","196",100
"Dispensings","4218","Infant Formulae","Lakes",2022,"538","95",100
"Dispensings","4218","Infant Formulae","MidCentral",2022,"1172","195",100
"Dispensings","4218","Infant Formulae","Waitemata",2022,"2980","546",100
"Dispensings","4218","Infant Formulae","Northland",2022,"1077","190",100
"Dispensings","4218","Infant Formulae","Auckland",2022,"1502","319",100
"Dispensings","4218","Infant Formulae","Southern",2022,"2052","363",100
"Dispensings","4218","Infant Formulae","Nelson Marlborough",2022,"684","127",100
"Dispensings","4218","Infant Formulae","Counties Manukau",2022,"1780","320",100
"Dispensings","4218","Infant Formulae","Bay of Plenty",2022,"1542","280",100
"Dispensings","4218","Infant Formulae","Hawke's Bay",2022,"799","135",100
"Dispensings","4218","Infant Formulae","West Coast",2022,"98","21",100
"Dispensings","4218","Infant Formulae","South Canterbury",2022,"292","47",100
"Dispensings","4218","Infant Formulae","Taranaki",2022,"1014","159",100
"Dispensings","4218","Infant Formulae","Wairarapa",2022,"287","48",100
"Dispensings","4218","Infant Formulae","Tairawhiti",2022,"188","36",100
"Dispensings","4218","Infant Formulae","New Zealand",2022,"24558","4576",100
"Dispensings","4218","Infant Formulae","Hutt Valley",2023,"811","155",100
"Dispensings","4218","Infant Formulae","Canterbury",2023,"1295","414",100
"Dispensings","4218","Infant Formulae","Southern",2023,"2451","402",100
"Dispensings","4218","Infant Formulae","Bay of Plenty",2023,"1782","296",100
"Dispensings","4218","Infant Formulae","MidCentral",2023,"1001","169",100
"Dispensings","4218","Infant Formulae","Waitemata",2023,"3129","536",100
"Dispensings","4218","Infant Formulae","Taranaki",2023,"914","148",100
"Dispensings","4218","Infant Formulae","Counties Manukau",2023,"1853","335",100
"Dispensings","4218","Infant Formulae","Waikato",2023,"4318","729",100
"Dispensings","4218","Infant Formulae","Northland",2023,"1073","179",100
"Dispensings","4218","Infant Formulae","West Coast",2023,"80","18",100
"Dispensings","4218","Infant Formulae","South Canterbury",2023,"276","44",100
"Dispensings","4218","Infant Formulae","Hawke's Bay",2023,"931","146",100
"Dispensings","4218","Infant Formulae","Nelson Marlborough",2023,"641","108",100
"Dispensings","4218","Infant Formulae","Capital & Coast",2023,"984","190",100
"Dispensings","4218","Infant Formulae","Auckland",2023,"1283","274",100
"Dispensings","4218","Infant Formulae","Lakes",2023,"484","68",100
"Dispensings","4218","Infant Formulae","Whanganui",2023,"341","62",100
"Dispensings","4218","Infant Formulae","Wairarapa",2023,"221","42",100
"Dispensings","4218","Infant Formulae","Tairawhiti",2023,"105","22",100
"Dispensings","4218","Infant Formulae","New Zealand",2023,"23973","4337",100
"Dispensings","4218","Infant Formulae","Auckland",2024,"1353","305",100
"Dispensings","4218","Infant Formulae","Waikato",2024,"3855","716",100
"Dispensings","4218","Infant Formulae","Counties Manukau",2024,"1778","354",100
"Dispensings","4218","Infant Formulae","Bay of Plenty",2024,"1386","257",100
"Dispensings","4218","Infant Formulae","Nelson Marlborough",2024,"761","115",100
"Dispensings","4218","Infant Formulae","Canterbury",2024,"1207","414",100
"Dispensings","4218","Infant Formulae","Waitemata",2024,"2655","524",100
"Dispensings","4218","Infant Formulae","Southern",2024,"2181","370",100
"Dispensings","4218","Infant Formulae","Hutt Valley",2024,"763","133",100
"Dispensings","4218","Infant Formulae","MidCentral",2024,"1002","168",100
"Dispensings","4218","Infant Formulae","Northland",2024,"967","163",100
"Dispensings","4218","Infant Formulae","Hawke's Bay",2024,"847","141",100
"Dispensings","4218","Infant Formulae","Capital & Coast",2024,"1043","196",100
"Dispensings","4218","Infant Formulae","Taranaki",2024,"957","154",100
"Dispensings","4218","Infant Formulae","Tairawhiti",2024,"160","25",100
"Dispensings","4218","Infant Formulae","Wairarapa",2024,"218","39",100
"Dispensings","4218","Infant Formulae","South Canterbury",2024,"259","44",100
"Dispensings","4218","Infant Formulae","Whanganui",2024,"427","69",100
"Dispensings","4218","Infant Formulae","West Coast",2024,"90","16",100
"Dispensings","4218","Infant Formulae","Lakes",2024,"524","84",100
"Dispensings","4218","Infant Formulae","New Zealand",2024,"22433","4287",100
"Initial dispensings","2810","Inhaled Corticosteroids","Tairawhiti",2020,"3041","1526",100
"Initial dispensings","2810","Inhaled Corticosteroids","Canterbury",2020,"31499","16005",100
"Initial dispensings","2810","Inhaled Corticosteroids","Waikato",2020,"22607","11459",100
"Initial dispensings","2810","Inhaled Corticosteroids","Northland",2020,"8906","4556",100
"Initial dispensings","2810","Inhaled Corticosteroids","Taranaki",2020,"8093","3933",100
"Initial dispensings","2810","Inhaled Corticosteroids","Counties Manukau",2020,"26304","13053",100
"Initial dispensings","2810","Inhaled Corticosteroids","Southern",2020,"18757","9450",100
"Initial dispensings","2810","Inhaled Corticosteroids","Nelson Marlborough",2020,"8316","4223",100
"Initial dispensings","2810","Inhaled Corticosteroids","Hutt Valley",2020,"10760","5569",100
"Initial dispensings","2810","Inhaled Corticosteroids","MidCentral",2020,"11147","5509",100
"Initial dispensings","2810","Inhaled Corticosteroids","Waitemata",2020,"27124","14811",100
"Initial dispensings","2810","Inhaled Corticosteroids","Capital & Coast",2020,"20306","10831",100
"Initial dispensings","2810","Inhaled Corticosteroids","Auckland",2020,"20702","11250",100
"Initial dispensings","2810","Inhaled Corticosteroids","Bay of Plenty",2020,"11384","5708",100
"Initial dispensings","2810","Inhaled Corticosteroids","Whanganui",2020,"4005","1958",100
"Initial dispensings","2810","Inhaled Corticosteroids","Lakes",2020,"5539","2866",100
"Initial dispensings","2810","Inhaled Corticosteroids","Hawke's Bay",2020,"8883","4616",100
"Initial dispensings","2810","Inhaled Corticosteroids","Wairarapa",2020,"3246","1664",100
"Initial dispensings","2810","Inhaled Corticosteroids","South Canterbury",2020,"4247","2085",100
"Initial dispensings","2810","Inhaled Corticosteroids","West Coast",2020,"2144","963",100
"Initial dispensings","2810","Inhaled Corticosteroids","New Zealand",2020,"257010","132035",100
"Initial dispensings","2810","Inhaled Corticosteroids","Hutt Valley",2021,"8845","4585",100
"Initial dispensings","2810","Inhaled Corticosteroids","Lakes",2021,"4628","2338",100
"Initial dispensings","2810","Inhaled Corticosteroids","Taranaki",2021,"7156","3393",100
"Initial dispensings","2810","Inhaled Corticosteroids","Bay of Plenty",2021,"9790","4803",100
"Initial dispensings","2810","Inhaled Corticosteroids","MidCentral",2021,"9617","4651",100
"Initial dispensings","2810","Inhaled Corticosteroids","Waitemata",2021,"22497","12182",100
"Initial dispensings","2810","Inhaled Corticosteroids","Southern",2021,"15357","7566",100
"Initial dispensings","2810","Inhaled Corticosteroids","Waikato",2021,"19366","9660",100
"Initial dispensings","2810","Inhaled Corticosteroids","Canterbury",2021,"25617","12700",100
